Title,ReviewText,UserID,Date,Brand,Product,CelebrityBranded
,"I am sharing my honest and authentic opinion, as a Sephora Beauty Insider Community Ambassador. I was surprised at how much I actually liked this product.  I don’t think I would have ever tried anything from this brand but now I am looking into other shades of the lip oil. Usually the lip oils I have tried are not hydrating enough. This one actually made my lips feel moisturized and not sticky. It gave my lips a beautiful glossy finish but lacked the plumping effects it claims.  The wand is the perfect application size that allows enough product to go on in one coat. If you don’t want one that transforms with your lip shade, I would recommend the natural-clear shade I tried.  It stayed on comfortably for more than 4 hours without having to reapply.",SportyGirly125,6 Jun 2023,HausLabs,Lip,Yes
Lightweight And Hydrating!,This prickly pear lip oil is super hydrating and leaves my lips oh so glowy! I also love how lightweight it feels!,Tamara76,5 Jun 2023,HausLabs,Lip,Yes
Not super exciting,"Hi! I am a Sephora beauty insider community ambassador and this is my honest and authentic review of this product. I like the applicator and the packaging, the actual product at least the clear version fell short for me. There is no scent, that's fine, however the lip oil, doesn't give me the hydration or moisturizing benefits I look for in a lip oil.
The product didn't last long maybe 20 minutes without needing reapplied.",lmaster,5 Jun 2023,HausLabs,Lip,Yes
i loveee that it doesnt feel oily,"idk why but im so obsessed with this lip oil. i like how it doesn't feel greasy or oily, it has the consistency of a gloss more than a lip oil. I just love the packaging its so sleek and pretty it makes me reapply this like every 20 minutes. it also looks really good on top of other lip products, like tints",milaig,5 Jun 2023,HausLabs,Lip,Yes
no regrets.,"I have used this product until there was not a single drop left. It is extremely moisturizing, gives me a perfect tint of color that still allows my natural lip color to shine through, and gives me a beautiful gloss IH",KO55,5 Jun 2023,HausLabs,Lip,Yes
Color is nice,I like how this lip oil leaves my lips pink still even after the product goes away however it doesn’t really leave my lips that moisturized. It’s nice to use over other lip products too.,noranolan,4 Jun 2023,HausLabs,Lip,Yes
My new favourite,I’ve tried tons of lip oils and this is easily my new favourite go to and I will 100% buy more!!,Giuliaboolia,3 Jun 2023,HausLabs,Lip,Yes
Yas,"Ms Gaga doesn’t fail me, Looks really nice on me. I didn’t go for pink because it would look to pinkish on my lips, so I tried secondary and it suits me well. Very moisturizing and I love how the bottle itself removes excess from the applicator.",brandyyo,3 Jun 2023,HausLabs,Lip,Yes
Mehhhh,"its such a pretty color! it looks orange but comes out pink, but with more use the whole product becomes pink?? the applicator SUCKS and i can barely get any product out, its a copy of dior lip oil.. it feels very cheap and is just not worth your money. SAVE UP FOR DIOR!!!!!",worldwideemo,1 Jun 2023,HausLabs,Lip,Yes
Too lightweight,"This is indeed a lightweight hydration product. It did not last long on my lips and required constant reapplication. It does have a nice glossy sheen and it wasn't sticky.I found the applicator to be weird. Seems to be so you can do both lips without turning it, but neither side worked well for my lips. I received this as a gratis from Sephora and these are my honest thoughts as a Sephora Beauty Insider Community Ambassador.",Samtian,1 Jun 2023,HausLabs,Lip,Yes
Pass,This oil literally dyed my lips hot pink… no thank you,kaybreiland,1 Jun 2023,HausLabs,Lip,Yes
💋Fragrance Free Moisturizing lip tint👄,"Great Formula... doesn't cause any skin sensitivity...Scent free, sheer formula moisturizes lips without drying out........Recommend",nsg4evr,31 May 2023,HausLabs,Lip,Yes
,My absolute favorite lip oil…adds the perfect tint and keeps lips moisturized all day even after eating and drinking.,BriSimpson,31 May 2023,HausLabs,Lip,Yes
,I love this product go on nice and smooth does not have that sticky feeling,ladyjenn56,29 May 2023,HausLabs,Lip,Yes
Don’t waste the money,I wanted to love this product. I’m a huge Gaga fan. At first I loved the color. The oil is thick and has a gross taste. After a while the product gets thicker. I would never purchase this again.,Nikkid386,26 May 2023,HausLabs,Lip,Yes
Best lip oil ever,"Perfect lip oil, isn’t runny, not sticky or heavy, gives the perfect touch of color that matches my skin tone and makes my lips feels nourished! I also bought the merit lip oil which was the total opposite so if you need a lip oil I highly recommend the secondary one!",iluvmakeup2020,24 May 2023,HausLabs,Lip,Yes
I love this!,Say bye-bye to dry chapped lips. I can't stop wearing this. It's always in my pocket. Looks good and feels great!,TamieDLittle,23 May 2023,HausLabs,Lip,Yes
,Really great lip oil. No gross taste. Perfect amount comes out on the wand. You can build if you need more. No messy application or leaks like other brands. Long wear time and great tint.,thecity,23 May 2023,HausLabs,Lip,Yes
,i use this daily and love it so much. it's my favorite lip product,arcobug,22 May 2023,HausLabs,Lip,Yes
must have this summer,"I love this lip oil.  I love the subtle sheer tint this oil provides. It a great staple to this summers makeup routine. I love it. Highly recommend for anyone looking for a little tint and not color, plus its moisturizing and doesn't dry out my lips.",Monica0325,19 May 2023,HausLabs,Lip,Yes
The only lip product I have been using,I'm obsessed. The perfect lip oil that isn't stringy or sticky. My lips look so juicy and plump when I use this.,btripp,18 May 2023,HausLabs,Lip,Yes
Not A Fan,"I wanted to love this product. I have tried multiple times to make this work, but I can’t get past lingering smell of rotting meat that I experience every time I use it. I thought it I would just use it and it would get better, it never did.",rlbrown1501,18 May 2023,HausLabs,Lip,Yes
Good but not amazing,I love these lip oils they have beautiful ph reactions on the lips. They need more colors and need to make a product that doesn’t expire within 6 months of opening. I get lots of compliments on the glossy shine and fills my lip lines too. Had a bad smell after a few months indicating it had expired which for the price point is unacceptable.,queenkhia,17 May 2023,HausLabs,Lip,Yes
Not worth it,Nothing special about the formula and it doesn’t last long on the lips. The packaging and applicator are very cheap. Not worth the money.,scgoodman92,15 May 2023,HausLabs,Lip,Yes
Good but not great,"I love the look of these lip oils when first applied, but after about 20 mins of wear these lip oils lose their shine so I find myself reapplying more often than I would a regular lip gloss and these are smaller than say the fenty gloss so frequent reapplication makes the product go quickly. Love the shades love the look but wish they were longer lasting. These do leave somewhat of a nice tint when they dry down.",JoceDes222,14 May 2023,HausLabs,Lip,Yes
fav!,"omg!! what to say ab this product. one it goes on your lips, it almost instantly changes to the perfect colour for your lips!! i also swatched it on my hands and saw this. such a good lip oil, and even tops dior - which says something. this is a #musthave in my routine. go buy:)",graceisawesomee,13 May 2023,HausLabs,Lip,Yes
Decent for a first lip oil,"I've been wanting to try a lip oil for a while and wanted to try this one because of the ph affect; however, I don't think it does anything as it's already tinted but just looks like a clear gloss on my lips. It's not sticky but it's a little thick. The applicator isn't my favorite as well.",celinegee,12 May 2023,HausLabs,Lip,Yes
,"Bias because I love Lady Gaga LOL! I love the sheerness of this gloss, it's really like a barely there pink and very glossy! Great for natural looks or to layer on a lipstick, and it does feel super hydrating! I do wish it had a little more staying power as it fades faster than I'd like for the price, but I don't mind reapplying and use it more in the daytime than a night out where I'd reapply less, don't regret buying but might not repurchase over the Clarins lip oil which has more color and is thicker in consistency (personal preference) and stays on longer in my opinion",bluenam,12 May 2023,HausLabs,Lip,Yes
Love this,"This is the most underrated product. This is an oil, hydrates like a balm, when it wears off it just feels like I should reapply but doesn’t make my lips feel like they’re going to crack if I don’t. Plus it leaves a gorgeous tint of color",Mina512,12 May 2023,HausLabs,Lip,Yes
Not lover lip oil,"Not lover of formula. I will past 
Not even tints lips.",hidi,12 May 2023,HausLabs,Lip,Yes
I think I love this?,"This is a hard one to review, because while I think this is an excellent product, it’s also… weird. It goes on like a gloss, behaves like a balm, is orange in the bottle, and pink on the lips. Which is disappointing because I have a hundred pink lip glosses and balms, and zero orange ones. Pros: No stickiness, shiny but not sparkly, and feels soft and hydrating. Cons: I still wish it was orange.",jennifer98101,12 May 2023,HausLabs,Lip,Yes
Really liking this!,"I'm very happy with this product! I went in with an open mind and didn't fully know what I should expect. I like how the color develops after I put it on and the consistency goes from feeling like a gloss to a balm. It does stain the lips, even once its worn off, which I was honestly looking for but didn't think I could find in a product that looks so sheer in the tube. I swatched literally every lip oil in the store and this is the only one that didn't run or bleed into the lines on my hand and it hasn't done it on my lips either. As far is the color it is pretty bright on me - I'm very fair skinned with pink undertones, blue eyes, and red hair and it complements my complexion nicely. I'll def be trying the other shades as well!",Allysonn92,11 May 2023,HausLabs,Lip,Yes
,I can’t even describe how luxurious this oil feels on my lips. It glides without feeling heavy or sticky. Still slight gloss feel mixed with an oil. I haven’t had anything like this before. Even perfect for clients who want,SassyApache,10 May 2023,HausLabs,Lip,Yes
go to product,literally a fave! the only lip oil that doesn’t feel sticky and lasts for hours,peterj,10 May 2023,HausLabs,Lip,Yes
Meh,It’s kinda tacky and not hydrating it actually dries the lips out leaving lots of folds in your lips and making them chapped.,Limec,9 May 2023,HausLabs,Lip,Yes
,Looks and feels great but leaves a disgusting taste in my mouth? Not sure if I’m the only one who experiences this but there’s something subtle and musty about it. Drives me crazy and almost can’t wear it,samanthamlamb,8 May 2023,HausLabs,Lip,Yes
Really nice gloss,"I really like this. However this, in my opinion, is totally not a lip oil. This is a lip gloss. It doesn’t really make my lips feel moisturized but it is a gorgeous gloss. I love the colour and the shine. So pretty",rayoflight17,8 May 2023,HausLabs,Lip,Yes
Not what I expected,"The color of the product is more appealing than what it does to your lips. I was hoping for a pretty natural pink look but it ended up making my lips look very brown. 
Also, I would definitely categorize this as a lip gloss and not an oil.",sflork,7 May 2023,HausLabs,Lip,Yes
It’s fine,"Title says it all, keeping it bc of price. I don’t see any tint on my lips although my family says they can. I bought this on a whim, but I have a clear drugstore oil that I like more. Filter on in photo.",anabnana12,7 May 2023,HausLabs,Lip,Yes
