Title,Date,UserID,ReviewText,Brand,Product,CelebrityBranded
My Forever Go-To!,7 Dec 2024,RealShannanigan,"The Fenty Beauty by Rihanna Hella Thicc Volumizing Mascara is everything! It gives my lashes incredible volume and definition, making them look bold and stunning. This is my forever go-to mascara—absolutely obsessed! 🖤✨",Fenty Beauty,Mascara,Yes
Great Mascara,7 Dec 2024,Paola62090,Beautiful packaging as always when it comes to Fenty. Application was smooth and lasted a while. I think the price is a bit steep but it’s a good formula all around!,Fenty Beauty,Mascara,Yes
Nice full lashes,6 Dec 2024,jankask20,I thought this mascara was good. I liked the shape of the wand and the mascara went on nice and smooth. It didn’t clump which is a plus. It made my lashes look full without the chunky look.,Fenty Beauty,Mascara,Yes
,6 Dec 2024,saintxgirl,"So, just look at my pictures!! Hoping you can tell the difference between an eye and the other one, but for me it’s pretty noticeable. Looks great, lasts a lot, it has a nice applicator and doesn’t have a particular smell.",Fenty Beauty,Mascara,Yes
Smudges,6 Dec 2024,cassideb,"I received this product for free in exchange for my honest review.

I was really excited about this one, but it just didn’t stand the test of time. 

The good:
The brush is amazing, like I’m going to steal this for future mascara applications. The formula is super light, easy to apply and very buildable. Gives great volume, definition, and stays lifted for forever. 

The bad: 
It was definitely dark and smudged under my bottom lash line by dinner time. Not black flakes, dark pigment that looks like dark circles but melted out. I have oily skin, but I figured it would have more staying power than that.",Fenty Beauty,Mascara,Yes
Adds volume and good formula but transfers,6 Dec 2024,NatrlyKurlyKate,"I received this product for free from influenster in exchange for my honest review.  The FENTY mascara adds a lot of volume without being gloopy or wet when applying.  I enjoyed the brush it prevented the clump effect and really added volume.  I am only giving it 3 stars because although it does what it claims, it transferred to my under eye area and flaked when I tried to apply a 3rd coat.  The photo attached is after 3 coats.  I will use but not on the lower eyelids.  The bottle design is on 
point for FENTY although I wish it could stand up on its own.",Fenty Beauty,Mascara,Yes
Definitely adds volume,6 Dec 2024,BethDarnell,I received this mascara to review. The package is cute resembling a black crystal. It does what it claims to do and adds volume to your lashes. The bristles on the applicator do a good job of grabbing the lashes on the edges I would use this one again.,Fenty Beauty,Mascara,Yes
So good!,6 Dec 2024,brookey56,Fenty beauty by Rihanna Mascara is great! I love the shape and overall sleek look of the container. It’s easy to grip and hold. The lash brush is a standard brush so no need to adjust or get used to one of the crazy shaped ones. The product goes on rich and dark. I was able to layer and make my lashes pop. It held up well throughout a night out and work days. Overall a great mascara and one I will continue to buy!,Fenty Beauty,Mascara,Yes
Nice mascara,6 Dec 2024,kv012,"I love this mascara! It made my lashes look great, it’s not super lengthening but it doesn’t claim to be either. It doesn’t give me raccoon eyes either",Fenty Beauty,Mascara,Yes
,6 Dec 2024,samsonite313,"I’m really enjoying the Fenty Beauty a Thicc Mascara. It absolutely does a great job volumizing my lashes. Lasts all day, but will smudge if you rub your eyes. Packaging is really cute, but is very lightweight and kind of cheap feeling. Overall I like it and will definitely purchase in the future. Pictured is one coat of mascara on curled lashes, no primer or liner.",Fenty Beauty,Mascara,Yes
Fenty products are definitely worth every penny!,6 Dec 2024,luxuryche531,I really love how fenty beauty mascara make my eyelashes pop as well as my oldest niece! A little goes a long way. You do not have to worry about it smudging or having a weird smell! I love the simplicity of the packaging and it is very affordable!,Fenty Beauty,Mascara,Yes
,6 Dec 2024,kayf5,"I received this product as an incentive for my honest review from Influenster and Fenty Beauty. 
Fenty Beautiful mascara goes on smooth with its nice fine bristles, and have I have experienced no visible clumps. I have experienced a minimal amount of smearing when first applying, which is typical from applying my rose hip facial oil first, but wipes off easily.. This mascara washes off with a gentle facial wash and I have yet to experience any irritation. It is volumizing to create a thicker lash and buildable according to the occasion.",Fenty Beauty,Mascara,Yes
Nice to start but then raccoon eyes,6 Dec 2024,Beauty52Buff,"Out of the box this has a great feel. I liked the shape of the packaging a lot. I did receive this complimentary for my honest review. When applying it did clump my lashes more than my other mascaras I usually use, but this may have been user error. I did find that at the end of the day I had some raccoon eyes from fallout that I wasn’t thrilled about.",Fenty Beauty,Mascara,Yes
Good volume payoff,6 Dec 2024,SavannahP95,The volume payoff was pretty good and the formula didn’t clump either which was great! My only complaint is that the brush is a little clunky and makes it hard to evenly coat the corner lashes.,Fenty Beauty,Mascara,Yes
My new every day,6 Dec 2024,Brooklynn18,I am not typically a fluffy mascara brush type of girl because I feel like they get clumpy but THIS!!!!!! This mascara is astonishing. It only takes one coat and it gets every single lash. It does have a tendency to fall a little if you use it on your bottom lashes. The packaging is so sleek and cute too! I’m obsessed.,Fenty Beauty,Mascara,Yes
Great mascara,6 Dec 2024,Panders3651,The queen of makeup did it again. I’m not a huge mascara girl but this makes my eyes pop and clings to every single last. It was also easy to wash off at the end of the day but held up well throughout the day.,Fenty Beauty,Mascara,Yes
Love it!,6 Dec 2024,DariaKrasnova,"Divine mascara! The sleek, stylish tube and chic packaging are on point. It’s easy to apply, and the brush coats every lash perfectly! I’m obsessed with this brand and their products!",Fenty Beauty,Mascara,Yes
It's just meh for me,5 Dec 2024,Tchavon84,I didn't find this to do any more than any other mascara. I love a lot of Fenty products but I would not switch from my preferred mascara to this one.  It's not horrible it just does what it's expected to do.,Fenty Beauty,Mascara,Yes
Great volume and length,5 Dec 2024,NM95,"Fenty Beauty’s Full Frontal Mascara is amazing for bold, lifted lashes. The brush is super easy to use, giving great volume and length without clumping. It lasts all day without smudging and comes off easily too, which I love. The only downside is it might dry out a little quicker than some mascaras, but it’s totally worth it for the results. Definitely a new favorite!",Fenty Beauty,Mascara,Yes
Let’s talk lashes!,5 Dec 2024,Teebabiee,Love this mascara! The packaging is sleek and easy to open. I have been looking for a mascara so this campaign came right on time! It’s easy to apply and does not make my lashes clumpy at all. Fenty beauty does is again with a wonderful product. Would definitely recommend and purchase in the future,Fenty Beauty,Mascara,Yes
,5 Dec 2024,christinarorke1,Loved the packaging! This product went on nice and gave my lashes good color and length! Loved the wand applicator as well. A great stocking stuffer !,Fenty Beauty,Mascara,Yes
Long lasting but a little smudgy,5 Dec 2024,kyyymaw,"Really pretty mascara. I did 2 coats on my lashes, it lasted through work and some crying lol. My only complaint is the mascara isn’t the best to remove it’s pretty smudgy",Fenty Beauty,Mascara,Yes
"Not Bad, Not Great",5 Dec 2024,Vickpapap,"I received this product in exchange for my honest review. This mascara isn’t bad by any means, it lengthens your lashes, defines them, and is a true black shade, but there’s nothing special about it. For the price you’re paying, there is much better out there. L’Oreal Voluminous is very similar, with less clumping, and costs half the price as this. I do like the unique bottle shape, although it can be a bit bulky. The way the wand feels in your hand is great. Overall, decent product, but isn’t transformative, and there is better for your money.",Fenty Beauty,Mascara,Yes
