Title,UserID,Date,ReviewText,Brand,Product,CelebrityBranded
Charlotte Tilbury Pillow Talk Mascara Review,isabellathomas,12 Feb 2023,"I love this mascara! Both my top and bottom lashes are super long and voluminous and it doesn’t feel heavy on my lashes, even with multiple coats!",Tilbury,Mascara,No
Great mascara but too flaky,kk20172023,12 Feb 2023,Amazing mascara but can’t recommend it because it flakes and gets smudged too easy. I literally have black under my eyes within a few hours. It really is a bummer.,Tilbury,Mascara,No
could be better ;(,lesliiiys,10 Feb 2023,"3 1/2. Love the color but hate the formula, it's so dry and clumpy, (literally researching ways to make it better and not as heavy because I just love the way the color pops but the formula is so bad, it's horrible).",Tilbury,Mascara,No
Big let down,juglenn,9 Feb 2023,Unfortunately this is not a good mascara. The formula is pretty dry and the pretty brown color I was influenced to buy (jokes on me) is very subtle and hard to notice even over a white primer. Way overpriced and doesn’t lengthen.,Tilbury,Mascara,No
Absolute disappointment,SpiritoLibero,7 Feb 2023,Again influenced to buy Charlotte Tilbury mascara and this one is worse than the first one she put out. Complete waste of money. If I lived near a store I would take it back but to much of a hassle otherwise.,Tilbury,Mascara,No
Game changer! My new holy grail,Mochibug,7 Feb 2023,"I was looking for a true brown mascara because I have light hair/skin/eyes (blonde, blue for reference) and felt like black mascara always looked way too harsh on me and had trouble finding a brown mascara that actually looked brown instead of brown-black. Decided after a thorough internet sweep of brown mascaras to try this one and I am absolutely obsessed! It looks so soft on me exactly how I’d hoped, I feel like it looks like it was made for me and makes me feel so beautiful. It’s also really buildable so you can go for a natural or dramatic look without it looking too harsh if you have light lashes. The formula and brush are great in my opinion, I was worried it would be difficult to use after reading some reviews but I find I always get a great application. The brush is great for coating the lash and combing out clumps and is great for a clean application on the bottom lash as well, I also find it’s the least messy out of any mascara I’ve used and doesn’t leave a mess on my eyelids after I apply it. The formula is wet and slow drying enough to coat the lashes well and comb out clumps but quick drying enough that it doesn’t make a mess which I love! If you have straight lashes like me that don’t hold a curl the hold is decent but not as good as a waterproof mascara, although I find it stays looking beautiful all day regardless. It’s also super easy to remove which is great for my sensitive eyes but isn’t smudgy and stays on all day! This mascara has seriously changed my life, I don’t think I’ll ever go back to black mascara, it looks so natural on me but makes my lashes look so long and full! If you’re looking for a brown mascara this is the way to go!",Tilbury,Mascara,No
It dries out fast,MarinaBobina123,6 Feb 2023,"I got a sample of this in the mail and liked it so much I decided to buy it. My first tube stayed hydrated for about a week and a half before drying out. So I got a second tube thinking the first was a dud, but the second tube also dried out after a week and a half. I know its not me because I havent had this issue with other mascaras before. Its a shame because for the week that it is hydrated it looks absolutely amazing.",Tilbury,Mascara,No
Try if yourself,maycow,5 Feb 2023,I really wanted to love this but I’m dissatisfied :/ you can’t really see the color after going through with the wand multiple times. Unless you stare long enough. Also not a fan of the formula. A for effort though.,Tilbury,Mascara,No
Lashes Fo Dayz,Lissi18,2 Feb 2023,"LOOKS GORGEOUS!! It’s my favorite mascara for any kind of look. The contrast of the colors is wonderful! I have pretty good sized natural lashes, and it makes them look even longer! It’s not clumpy at all either!",Tilbury,Mascara,No
Not the best option at Sephora,wondergir1ie,2 Feb 2023,Wanted to love it but…. Wand was difficult and made getting the mascara on my eyelids always a possibility.  Then 2days of wearing I got an eye irritation that caused me to look 1/2 asleep.  No thanks returned,Tilbury,Mascara,No
Not happy at all,GzaSimms,2 Feb 2023,Not happy at all with this mascara. Doesn’t do a thing. Glad I only got the sample so it wasn’t a total waste.,Tilbury,Mascara,No
,itsalwayssonny,1 Feb 2023,Stunning! I wanted to try a mascara other than black and this is beautiful. Plus the mascara was so good I’m gonna get it in black as well. Definitely a new staple in my makeup stash.,Tilbury,Mascara,No
TRY THIS!,AllyPagan,1 Feb 2023,I love the wand and the formula! It doesn’t flake or fade throughout the day nor does it smudge. It also stays true to the name I get the length and volume in one!,Tilbury,Mascara,No
Flaky AF but NO ONE has a color like this,itskatienyc,31 Jan 2023,"Saw a beauty guru wearing this mascara on tiktok and HAD to find it. I searched EVERYWHERE for a dupe and everything I found still looked black on my dark eyelashes. I gave in and bought this original CT one and I am AMAZED at how pigmented it is. It’s almost a brick red color rather than brown. Be warned tho, it flakes like crazy if you wear it all day. it’s best for a different look for a night out than daily wear.",Tilbury,Mascara,No
Not the best,MadieStir,30 Jan 2023,I just purchased this and it did literally nothing to my lashes and faded but wtv,Tilbury,Mascara,No
Do not purchase this mascara,DaniGirl7,30 Jan 2023,"I received this as part of my birthday gift last year. It is amongst the worst mascaras I’ve ever used. Every time I put it on, by 2 hours later there is black on my bottom eyes underneath my lashes. The formula isn’t good and the wand I doesn’t separate the lashes. Do not recommend.",Tilbury,Mascara,No
Terrible,JusAH,29 Jan 2023,Got the sample mini and it was great! So I went for the full size and it was awful - clumpy and too much product. I returned it - going to stick with my go-to Ilia limitless mascara,Tilbury,Mascara,No
,sule2720,29 Jan 2023,This mascara was the worst one Ive used in The last 20 years of my life.. it was dry and did not even give a lift or any volume!! Will never buy it again,Tilbury,Mascara,No
Doesnt last,paute,29 Jan 2023,"Very nice when you put it on but, it fades within the hour. So sad.",Tilbury,Mascara,No
Not that great!,Den1209,28 Jan 2023,"The mascara wand looks fancy, very different from other mascara wands that I have tried but the mascara liquid product needs to be improvised.",Tilbury,Mascara,No
Mini was great full size was not,Jennaaxx,28 Jan 2023,"I loved the mini sample I received. When I ran out, I got the full size. The full size is nowhere near as good. It  clumps all my lashes together. Would return if I could",Tilbury,Mascara,No
Amazing. I love.,Sienanana,25 Jan 2023,"I love this mascara so much. It gives a very natural look while still managing to lift my lashes and make them very noticeable. I love so much and use as a pre mascara before a thicker one. Would 10/10 recommend, my lashes look so long after using.",Tilbury,Mascara,No
,magaliarriagaa,25 Jan 2023,"I was so excited to try this mascara, but when I opened it to try it on it was dry and nothing came out. I went to exchange it for another one and it was still dry. very disappointed.",Tilbury,Mascara,No
love so much,edenhosseini,24 Jan 2023,love the natural look it gives. not clumpy at all. i use this every day and i alive it so much. however my lashes are naturally long so this may not be everyone’s favorite but i love it and will repurchase,Tilbury,Mascara,No
use it every subject day,edenhosseini,23 Jan 2023,i loooovw this mascara. i don’t like mascaras that get clumpy and heavy and this didn’t any of that. it’s so lightweight and gives me that natural lash look that love. i definitely will repurchase,Tilbury,Mascara,No
"Only okay, not worth the $$",Wendy5733,21 Jan 2023,"Definitely not volumizing. Does a decent job at lengthening and is very light feeling, but doesn’t really layer well enough to give you any volume. It’s good if you’re looking for a very natural look, but not for me",Tilbury,Mascara,No
Absolutely Not!,Beabebe,19 Jan 2023,"I really wanted to love this mascara because I absolutely love the undereye color corrector, however, I absolutely hated this mascara! It would have been better if I wore no mascara at all! It only took about 30 minutes and it had smeared all over my eyes! It was embarrassing!",Tilbury,Mascara,No
Nice but pricey!,itsmebae,17 Jan 2023,Its a nice product don’t get me wrong but it can get clumpy easy and you are better off by getting telescopic  mascara from the drugstore!,Tilbury,Mascara,No
Better Options Out There,CountryGirlxo,16 Jan 2023,"While the effect on the lashes is good (but not shockingly better than another product), this product constantly transfered to my eyelids. I have never had this problem with another mascara and . I tested it against other mascaras and with different products on my eyelid, transfered regardless.",Tilbury,Mascara,No
"Drugstore does
It better!",nxjeisonsbx,16 Jan 2023,"Just NO!  Awesome color, bad formula. Gave me skinny short lashes and smeared under my eyes so bad. Ive never had a mascara do this but now i know what a pain it is!  New formula needed!",Tilbury,Mascara,No
