Title,UserID,ReviewText,Date,Brand,Product,CelebrityBranded
,mcory,"i love it so much!! so hydrationing, it’s red but light sheer pink tint and smells amazing lasts long",16 Aug 2023,Fenty Beauty,Lip,Yes
Hydrating,Emily684813,It’s really pretty and gets rid of cracked lips. It also lasts long. The only thing I dislike is the taste so I wouldn’t buy it again.,16 Aug 2023,Fenty Beauty,Lip,Yes
Better then Diors.,lithiumloser,"This is SO much better then the Dior one. Still kinda sticky like a gloss but you still get that hydrating feel & once it’s wears off you can feel the difference. Plus, the price is better. Fenty take my money!",15 Aug 2023,Fenty Beauty,Lip,Yes
A total must have,nat8402,After using this lip oil I feel like my lips have been feeling a lot softer. It smells amazing and it has a good cherry taste on it . My daughter has really dry lips and this has helped her a lot!,14 Aug 2023,Fenty Beauty,Lip,Yes
Defective applicator,Smackacow,"The oil itself is nice, but the applicator is defective. The wand gets stuck in the tube as shown in the picture. It becomes a sticky mess! Bummer otherwise would have purchased again.",14 Aug 2023,Fenty Beauty,Lip,Yes
Staple for an every day lip oil,izzybella23,Makes my lips feel so plush and gushy! Not sticky. Does have a nostalgic cherry scent that brings me back to my lip smackers gloss days.,14 Aug 2023,Fenty Beauty,Lip,Yes
,sophiawbabie,"I love the tint and the applicator plus it smells soo good, only cons is its sticky and doesnt last that long so you have to reapply a lot.",12 Aug 2023,Fenty Beauty,Lip,Yes
,blackbeauty821,"love this, smells so good. I put it on before bed and wake up with soft lips!",12 Aug 2023,Fenty Beauty,Lip,Yes
,xoneeks,"Smells awful, not like fresh cherries or maraschino. Just a very sugary spoiled cherry. Made my lips more dry after a week of using.",11 Aug 2023,Fenty Beauty,Lip,Yes
,CasieLa,Love this lip oil!! It's stays on all day! My fav!,11 Aug 2023,Fenty Beauty,Lip,Yes
Forever in my makeup collection!,JustJulz77,"I am loving this lip oil! It is hydrating, makes my lips feel amazing, and best of all it is not sticky!",9 Aug 2023,Fenty Beauty,Lip,Yes
👍🏻,OksanaOli,The result is amazing. Must have in my daily routine,8 Aug 2023,Fenty Beauty,Lip,Yes
,Cassandraxox,Dries out your lips & very cheap packaging. The top of the lip broke off & it ended up leaking everywhere.,8 Aug 2023,Fenty Beauty,Lip,Yes
Favorite lip oil!,preciouslove27,in love with this lip oil! It smells so amazing! been using this product for a few months now and my lips have never felt better! They don’t dry out like before and it lips moisturized and smooth.,8 Aug 2023,Fenty Beauty,Lip,Yes
,kjmcintire8,"i went through an entire tube of this on my trip earlier this year. glassy finish, so nourishing, huge cloud soft applicator, smells yummy and had a subtle tint. only thing is it isn’t super long lasting :/",7 Aug 2023,Fenty Beauty,Lip,Yes
one of my favorite lip products EVER <3,avahixon,"by far the best lip oil i’ve ever used. its hydrating and has such a beautiful shine without being sticky at all, it lasts so long too. i put it on before i go to bed and i wake up with it still there, to the point that i can still rub my lips together and it looks like i just put gloss on. it outdoes all my other lip products AND it tastes like a lip smacker chapstick. this is the only lip product i reach for, other than my summer fridays. the best!!",6 Aug 2023,Fenty Beauty,Lip,Yes
"One of the best out there, long lasting, smooth",Zzza1,"I rarely finish lip products like this. But this lip oil is genuinely amazing. This moisturises my lips really well, keeps in moisture from any lip serum or if I take some of my face serums on the lips (try it sometime, it helps with dry lips). This also lasts very long. I've applied this in the mornings, had my waffles and tea and this stays on. I'd found that I need to reapply this around 4-5 times a day, whereas other lip balms and oils made me want to reapply way more often. This leaves no weird residue after drinks and food either. It also looks great over lip stains and doesn't remove them, and looks good on lip liners and lipsticks.

This may be specific to my experience but if anyone has issues with OCD or skin picking, something about this product made me stop picking my lips when I used it regularly. The texture is thick yet smooth, and since it's long lasting, I don't feel the need to bring my fingers up to my lips to find dry spots and pick them off. There are no dry spots with this lip oil at all anyway. I seriously am so thankful to find a product that helps me with a chronic issue.

To compare with the Dior lip oil, texture is fairly similar though the Dior feels thinner. The applicator is very similarly shaped and sized to Dior's, however the Dior's is more plush. In the ingredients, Fenty has the cherry and fruit oil extracts higher on the list (so more concentrated) and fragrance components lower on the list (so less concentrated, therefore potentially less irritating) than Dior's cherry oils and fragrance. 

I haven't noticed any cracking or breaking cap on mine as other reviewers mention, but I didn't buy this product in the US, so maybe that has something to do with that.",6 Aug 2023,Fenty Beauty,Lip,Yes
IT’S A NEED,caressarodrii,"LOVE LOVE LOVE THIS OIL I’ve been through two bottles already, this stuff is seriously amazing!",5 Aug 2023,Fenty Beauty,Lip,Yes
No,sephoraluver22,The cap broke off after a week and the smell is overwhelming and gave me a headache.,5 Aug 2023,Fenty Beauty,Lip,Yes
My absolute favorite,SuMmErOcEaN420,Absolutely luxurious product. Left my lips feeling soft and irresistible. Worth the price. This is now my go to lip product!!,4 Aug 2023,Fenty Beauty,Lip,Yes
pretty good,caaiitlinn,"been using this for a few weeks and i love how hydrated it makes my lips feel, its not too sticky and has a cherry scent but the packaging has a crack in it:(",4 Aug 2023,Fenty Beauty,Lip,Yes
,Karlicious,Love the product but the packaging and plastic cap cracks after a while.,3 Aug 2023,Fenty Beauty,Lip,Yes
Dries Your Lips Out,mdmar,Feels good at first however my lips are more dry than before. DONT RECOMMEND,2 Aug 2023,Fenty Beauty,Lip,Yes
Hydrating,cyphisonia,"This stuff is great if you want something with a bit of shine and good hydration, but it wears off somewhat quickly (especially because it’s not tinted).",31 Jul 2023,Fenty Beauty,Lip,Yes
,angela596,i love the smell and shine but it dried out the corners of my lips so bad,30 Jul 2023,Fenty Beauty,Lip,Yes
,TiffanyLowen,"Smells great, it’s not enough for the price though",29 Jul 2023,Fenty Beauty,Lip,Yes
,erika09766,"I LOVED this product but seriously the quality of the packaging is soooo bad for the price. It broke after a week and I didn’t even drop it. This is ridiculous, do better Rihanna !",28 Jul 2023,Fenty Beauty,Lip,Yes
,jayleen9,"Obsessed with this lip oil, the smell is amazing and leaves my lips glossy and perfect. The applicator is perfect and hugs ur lips very nicely.",27 Jul 2023,Fenty Beauty,Lip,Yes
Gloss,KeKePitt,"Not what I was expecting, it reminded me of the fake roll-on gloss that you used to buy in the 90s. Need to be a little thinner, but it still looks good with lined lips",26 Jul 2023,Fenty Beauty,Lip,Yes
FAV LIPPIE,Coconut3bird,Tastes and smells so good!! It smells like cherry candy in the best way possible! Def recommend,25 Jul 2023,Fenty Beauty,Lip,Yes
A GO-TO MUST,GOTHOTD96,"Love. The smell, the color- it’s the perfect flushed cherry tone. Not sticky and DOES moisturize my lips. Hydrating, luxurious, conditioning, stunning, fabulous. Will be re-purchasing until the end of time.",24 Jul 2023,Fenty Beauty,Lip,Yes
LOVE,bbjsamm,such a luxurious feel on my lips leaving them moisturized and shiny. not sticky at all! I loved this product. my only issue is you can get all the lip oil out of the tube so you end up wasting some which makes me sad,24 Jul 2023,Fenty Beauty,Lip,Yes
More like a lip BALM,eltoran,"I actually purchased because I wanted the cherry scent & it delivers there. But it’s not an oil, it’s more like a balm. Feels nice but doesn’t last long. I’ll get it again more so for the scent.",24 Jul 2023,Fenty Beauty,Lip,Yes
Do not recommend,KLHolc,Super thick and sticky; doesn’t last long and lips didn’t feel hydrated. It smells really nice but that’s not what it’s for,23 Jul 2023,Fenty Beauty,Lip,Yes
Good but could be better,Kiki2you,"Don’t t me wrong it looks AMAZING and feels very smooth and moist BUT. The packaging is very fragile and I’ve only had mine 2 weeks and the top cracked and split, my only other flaw I see is the taste. It tastes like cheap gloss,",19 Jul 2023,Fenty Beauty,Lip,Yes
Sticky and heavy :(,Ellydesmarais,"I really wanted to love this, and it’d been sold out for months at my local store so i snagged one when they were back in stock. Really sticky and has a weird and heavy tackiness to It. Not a fan as i like lip products that feel weightless and smooth. Planning on exchanging It It for another summer Friday orsomething else .",19 Jul 2023,Fenty Beauty,Lip,Yes
Great product but not worth it,INEEDpointspls,This product is a great lip oil!! But the reason I only rated it 3 stars is that it runs out really fast and is NOT worth the price you’d be much better off buying a drug store one instead.,16 Jul 2023,Fenty Beauty,Lip,Yes
Must have,Clem29,"Amazing scent, super smoothing, and is flavorless (which i like).",13 Jul 2023,Fenty Beauty,Lip,Yes
perfect!,valeriacardozo,"after using this product,I’m loving the results! It has helped keep my dry skin feeling hydrated.",13 Jul 2023,Fenty Beauty,Lip,Yes
"A good option, a bit too thick for me!",k0l1,"Its leaves my lips feeling super moisturized but, the formula is a bit thick. I also found that when you get your lips wet, it leaves a weird white cast... overall really great product you will not regret buying it!",9 Jul 2023,Fenty Beauty,Lip,Yes
Meh,marsp07,It reminds me of a regular lipgloss. Doesn’t hydrate my lips and it is sticky. 4/10 but cute as a gloss!,9 Jul 2023,Fenty Beauty,Lip,Yes
😍,mixhelle7291,Just brought it today I love it so much the cherry smell isn’t so bad but the lip oil has a little tint to it but it’s so good I highly recommend it!😁🩷,8 Jul 2023,Fenty Beauty,Lip,Yes
Do not get wet,everlyy,If you rub your lips together well wet it will leave a white residue,8 Jul 2023,Fenty Beauty,Lip,Yes
Say yes!,sugarbear777,"This kept my lips moisturized. It has a glossy look, not sticky, comfortable to wear and smells so good (cherry).",7 Jul 2023,Fenty Beauty,Lip,Yes
It’s a MUST have!,Gelare,"This lip oil turns every matte lipstick/lip stain below it to a magic. plus, it tastes great! I will buy again.",7 Jul 2023,Fenty Beauty,Lip,Yes
,caramarie3,Great feel and look. Not sticky like other products.,6 Jul 2023,Fenty Beauty,Lip,Yes
please invest in something better!,Makeuplovingg,"After using this product for a few months, 25 dollars for this product was not worth it. First off, it broke while I was closing it the day after I bought it. The package is pretty cheap. It’s pretty 
 sticky and it doesn’t last. Again it’s decent but not worth 25 bucks",5 Jul 2023,Fenty Beauty,Lip,Yes
Not an oil,kristapower,"Definitely not an oil… it’s very sticky.
3 stars because it feels nice as a clear gloss",4 Jul 2023,Fenty Beauty,Lip,Yes
So cute and wonderful,lauren1789,"This is such a good not-sticky and tacky lip oil, I love it so much and for the price it's just mwah 🫶🏻",4 Jul 2023,Fenty Beauty,Lip,Yes
Good but thick,brookiecay,"I love this lip oil. It’s definitely pretty thick, so idk if I’d say it’s really what I want in a lip OIL, like it’s not very oily. but it has done wonders in hydrating my lips. And it doesn’t have a weird artificial smell like certain other lip oils on the market",3 Jul 2023,Fenty Beauty,Lip,Yes
